,time,north_east,south_east,south_west,north_west
369,2019-07-16 09:00:00,0.0,0.0,0.0,0.0
370,2019-07-16 10:00:00,0.0,0.0,0.0,0.0
371,2019-07-16 11:00:00,0.0,0.0,0.0,0.0
372,2019-07-16 12:00:00,0.0,0.0,0.0,0.0
373,2019-07-16 13:00:00,0.0,0.0,0.0,0.0
374,2019-07-16 14:00:00,0.0,0.0,0.0,0.0
375,2019-07-16 15:00:00,0.0,0.0,0.0,0.0
376,2019-07-16 16:00:00,0.0,0.0,0.0,0.0
377,2019-07-16 17:00:00,0.0,0.0,0.0,0.0
378,2019-07-16 18:00:00,0.0,308.3,0.0,0.0
379,2019-07-16 19:00:00,0.0,0.0,0.0,0.0
380,2019-07-16 20:00:00,0.0,309.11089108910886,311.0666666666666,0.0
381,2019-07-16 21:00:00,0.0,0.0,0.0,0.0
382,2019-07-16 22:00:00,0.0,0.0,0.0,0.0
383,2019-07-16 23:00:00,0.0,0.0,0.0,0.0
384,2019-07-17 00:00:00,0.0,0.0,0.0,0.0
385,2019-07-17 01:00:00,0.0,0.0,0.0,0.0
386,2019-07-17 02:00:00,0.0,0.0,0.0,0.0
387,2019-07-17 03:00:00,0.0,0.0,0.0,0.0
388,2019-07-17 04:00:00,0.0,0.0,0.0,0.0
389,2019-07-17 05:00:00,0.0,0.0,0.0,0.0
390,2019-07-17 06:00:00,0.0,0.0,0.0,0.0
391,2019-07-17 07:00:00,0.0,336.08043478260873,333.2333333333333,0.0
392,2019-07-17 08:00:00,0.0,0.0,0.0,0.0
393,2019-07-17 09:00:00,0.0,0.0,0.0,0.0
394,2019-07-17 10:00:00,0.0,0.0,0.0,0.0
395,2019-07-17 11:00:00,0.0,0.0,0.0,0.0
396,2019-07-17 12:00:00,0.0,0.0,0.0,0.0
397,2019-07-17 13:00:00,0.0,0.0,0.0,0.0
398,2019-07-17 14:00:00,0.0,0.0,0.0,0.0
399,2019-07-17 15:00:00,0.0,0.0,0.0,0.0
400,2019-07-17 16:00:00,0.0,0.0,0.0,0.0
401,2019-07-17 17:00:00,0.0,0.0,0.0,0.0
402,2019-07-17 18:00:00,0.0,305.44,0.0,0.0
403,2019-07-17 19:00:00,0.0,0.0,0.0,0.0
404,2019-07-17 20:00:00,0.0,310.68137254901967,308.77272727272725,305.7
405,2019-07-17 21:00:00,0.0,0.0,0.0,0.0
406,2019-07-17 22:00:00,0.0,0.0,0.0,0.0
407,2019-07-17 23:00:00,0.0,0.0,0.0,0.0
408,2019-07-18 00:00:00,0.0,0.0,0.0,0.0
409,2019-07-18 01:00:00,0.0,0.0,0.0,0.0
410,2019-07-18 02:00:00,0.0,0.0,0.0,0.0
411,2019-07-18 03:00:00,0.0,0.0,0.0,0.0
412,2019-07-18 04:00:00,0.0,0.0,0.0,0.0
413,2019-07-18 05:00:00,0.0,0.0,0.0,0.0
414,2019-07-18 06:00:00,0.0,0.0,0.0,0.0
415,2019-07-18 07:00:00,0.0,336.2351351351352,0.0,330.4
416,2019-07-18 08:00:00,0.0,0.0,0.0,0.0
417,2019-07-18 09:00:00,0.0,0.0,336.85,0.0
418,2019-07-18 10:00:00,0.0,0.0,0.0,0.0
419,2019-07-18 11:00:00,0.0,0.0,0.0,0.0
420,2019-07-18 12:00:00,0.0,0.0,0.0,0.0
421,2019-07-18 13:00:00,0.0,0.0,0.0,0.0
422,2019-07-18 14:00:00,0.0,0.0,0.0,0.0
423,2019-07-18 15:00:00,0.0,0.0,0.0,0.0
424,2019-07-18 16:00:00,0.0,0.0,0.0,0.0
425,2019-07-18 17:00:00,0.0,0.0,0.0,0.0
426,2019-07-18 18:00:00,0.0,0.0,0.0,0.0
427,2019-07-18 19:00:00,0.0,312.69351351351344,307.5142857142857,0.0
428,2019-07-18 20:00:00,0.0,0.0,0.0,0.0
429,2019-07-18 21:00:00,0.0,0.0,306.5571428571429,0.0
430,2019-07-18 22:00:00,0.0,0.0,0.0,0.0
431,2019-07-18 23:00:00,0.0,0.0,0.0,0.0
432,2019-07-19 00:00:00,0.0,0.0,0.0,0.0
433,2019-07-19 01:00:00,0.0,0.0,0.0,0.0
434,2019-07-19 02:00:00,0.0,0.0,0.0,0.0
435,2019-07-19 03:00:00,0.0,0.0,0.0,0.0
436,2019-07-19 04:00:00,0.0,0.0,0.0,0.0
437,2019-07-19 05:00:00,0.0,0.0,0.0,0.0
438,2019-07-19 06:00:00,0.0,0.0,0.0,0.0
439,2019-07-19 07:00:00,0.0,337.5458333333333,0.0,0.0
440,2019-07-19 08:00:00,0.0,0.0,332.83333333333337,0.0
441,2019-07-19 09:00:00,0.0,0.0,0.0,0.0
442,2019-07-19 10:00:00,0.0,0.0,0.0,0.0
443,2019-07-19 11:00:00,0.0,0.0,0.0,0.0
444,2019-07-19 12:00:00,0.0,0.0,0.0,0.0
445,2019-07-19 13:00:00,0.0,0.0,0.0,0.0
446,2019-07-19 14:00:00,0.0,0.0,0.0,0.0
447,2019-07-19 15:00:00,0.0,0.0,0.0,0.0
448,2019-07-19 16:00:00,0.0,0.0,0.0,0.0
449,2019-07-19 17:00:00,0.0,0.0,0.0,0.0
450,2019-07-19 18:00:00,0.0,0.0,0.0,0.0
451,2019-07-19 19:00:00,0.0,313.00840336134473,0.0,0.0
452,2019-07-19 20:00:00,0.0,0.0,0.0,0.0
453,2019-07-19 21:00:00,0.0,0.0,308.9153846153846,306.3
454,2019-07-19 22:00:00,0.0,0.0,0.0,0.0
455,2019-07-19 23:00:00,0.0,0.0,0.0,0.0
456,2019-07-20 00:00:00,0.0,0.0,0.0,0.0
457,2019-07-20 01:00:00,0.0,0.0,0.0,0.0
458,2019-07-20 02:00:00,0.0,0.0,0.0,0.0
459,2019-07-20 03:00:00,0.0,0.0,0.0,0.0
460,2019-07-20 04:00:00,0.0,0.0,0.0,0.0
461,2019-07-20 05:00:00,0.0,0.0,0.0,0.0
462,2019-07-20 06:00:00,0.0,335.9857142857142,0.0,0.0
463,2019-07-20 07:00:00,0.0,0.0,0.0,0.0
464,2019-07-20 08:00:00,0.0,330.9,340.1333333333334,0.0
465,2019-07-20 09:00:00,0.0,0.0,0.0,0.0
466,2019-07-20 10:00:00,0.0,0.0,0.0,0.0
467,2019-07-20 11:00:00,0.0,0.0,0.0,0.0
468,2019-07-20 12:00:00,0.0,0.0,0.0,0.0
469,2019-07-20 13:00:00,0.0,0.0,0.0,0.0
470,2019-07-20 14:00:00,0.0,0.0,0.0,0.0
471,2019-07-20 15:00:00,0.0,0.0,0.0,0.0
472,2019-07-20 16:00:00,0.0,0.0,0.0,0.0
473,2019-07-20 17:00:00,0.0,0.0,0.0,0.0
474,2019-07-20 18:00:00,0.0,0.0,0.0,0.0
475,2019-07-20 19:00:00,0.0,310.6644171779142,0.0,0.0
476,2019-07-20 20:00:00,0.0,305.5,307.56666666666666,306.6333333333333
477,2019-07-20 21:00:00,0.0,305.3666666666666,313.1666666666667,0.0
478,2019-07-20 22:00:00,0.0,0.0,0.0,0.0
479,2019-07-20 23:00:00,0.0,0.0,0.0,0.0
480,2019-07-21 00:00:00,0.0,0.0,0.0,0.0
481,2019-07-21 01:00:00,0.0,0.0,0.0,0.0
482,2019-07-21 02:00:00,0.0,0.0,0.0,0.0
483,2019-07-21 03:00:00,0.0,0.0,0.0,0.0
484,2019-07-21 04:00:00,0.0,0.0,0.0,0.0
485,2019-07-21 05:00:00,0.0,0.0,0.0,0.0
486,2019-07-21 06:00:00,0.0,329.90000000000003,0.0,0.0
487,2019-07-21 07:00:00,0.0,0.0,0.0,0.0
488,2019-07-21 08:00:00,0.0,346.175,330.0,335.88333333333327
489,2019-07-21 09:00:00,0.0,0.0,0.0,0.0
490,2019-07-21 10:00:00,0.0,0.0,0.0,0.0
491,2019-07-21 11:00:00,0.0,0.0,0.0,0.0
492,2019-07-21 12:00:00,0.0,0.0,0.0,0.0
493,2019-07-21 13:00:00,0.0,0.0,0.0,0.0
494,2019-07-21 14:00:00,0.0,0.0,0.0,0.0
495,2019-07-21 15:00:00,0.0,0.0,0.0,0.0
496,2019-07-21 16:00:00,0.0,0.0,0.0,0.0
497,2019-07-21 17:00:00,0.0,0.0,0.0,0.0
498,2019-07-21 18:00:00,0.0,307.30000000000007,0.0,0.0
499,2019-07-21 19:00:00,0.0,310.2,0.0,0.0
500,2019-07-21 20:00:00,314.5,310.15249999999975,310.81000000000006,310.1
501,2019-07-21 21:00:00,0.0,0.0,0.0,0.0
502,2019-07-21 22:00:00,0.0,0.0,0.0,0.0
503,2019-07-21 23:00:00,0.0,0.0,0.0,0.0
504,2019-07-22 00:00:00,0.0,0.0,0.0,0.0
505,2019-07-22 01:00:00,0.0,0.0,0.0,0.0
506,2019-07-22 02:00:00,0.0,0.0,0.0,0.0
507,2019-07-22 03:00:00,0.0,0.0,0.0,0.0
508,2019-07-22 04:00:00,0.0,0.0,0.0,0.0
509,2019-07-22 05:00:00,0.0,0.0,0.0,0.0
510,2019-07-22 06:00:00,0.0,0.0,0.0,0.0
511,2019-07-22 07:00:00,0.0,335.60333333333335,331.65,0.0
512,2019-07-22 08:00:00,0.0,0.0,0.0,0.0
513,2019-07-22 09:00:00,0.0,0.0,0.0,0.0
514,2019-07-22 10:00:00,0.0,0.0,0.0,0.0
515,2019-07-22 11:00:00,0.0,0.0,0.0,0.0
516,2019-07-22 12:00:00,0.0,0.0,0.0,0.0
517,2019-07-22 13:00:00,0.0,0.0,0.0,0.0
518,2019-07-22 14:00:00,0.0,0.0,0.0,0.0
519,2019-07-22 15:00:00,0.0,0.0,0.0,0.0
520,2019-07-22 16:00:00,0.0,0.0,0.0,0.0
521,2019-07-22 17:00:00,0.0,0.0,0.0,0.0
522,2019-07-22 18:00:00,0.0,0.0,0.0,0.0
523,2019-07-22 19:00:00,0.0,0.0,0.0,0.0
524,2019-07-22 20:00:00,0.0,309.59220779220766,313.09999999999997,308.2
525,2019-07-22 21:00:00,0.0,0.0,0.0,0.0
526,2019-07-22 22:00:00,0.0,0.0,0.0,0.0
527,2019-07-22 23:00:00,0.0,0.0,0.0,0.0
528,2019-07-23 00:00:00,0.0,0.0,0.0,0.0
529,2019-07-23 01:00:00,0.0,0.0,0.0,0.0
530,2019-07-23 02:00:00,0.0,0.0,0.0,0.0
531,2019-07-23 03:00:00,0.0,0.0,0.0,0.0
532,2019-07-23 04:00:00,0.0,0.0,0.0,0.0
533,2019-07-23 05:00:00,0.0,0.0,0.0,0.0
534,2019-07-23 06:00:00,0.0,0.0,0.0,0.0
535,2019-07-23 07:00:00,0.0,335.56984126984133,331.1,332.3
536,2019-07-23 08:00:00,0.0,0.0,0.0,0.0
537,2019-07-23 09:00:00,0.0,0.0,336.65,0.0
538,2019-07-23 10:00:00,0.0,0.0,0.0,0.0
539,2019-07-23 11:00:00,0.0,0.0,0.0,0.0
540,2019-07-23 12:00:00,0.0,0.0,0.0,0.0
541,2019-07-23 13:00:00,0.0,0.0,0.0,0.0
542,2019-07-23 14:00:00,0.0,0.0,0.0,0.0
543,2019-07-23 15:00:00,0.0,0.0,0.0,0.0
544,2019-07-23 16:00:00,0.0,0.0,0.0,0.0
545,2019-07-23 17:00:00,0.0,0.0,0.0,0.0
546,2019-07-23 18:00:00,0.0,0.0,0.0,0.0
547,2019-07-23 19:00:00,0.0,0.0,0.0,0.0
548,2019-07-23 20:00:00,0.0,307.0283582089552,308.1111111111111,0.0
549,2019-07-23 21:00:00,0.0,0.0,314.2285714285714,295.0
550,2019-07-23 22:00:00,0.0,0.0,0.0,0.0
551,2019-07-23 23:00:00,0.0,0.0,0.0,0.0
552,2019-07-24 00:00:00,0.0,0.0,0.0,0.0
553,2019-07-24 01:00:00,0.0,0.0,0.0,0.0
554,2019-07-24 02:00:00,0.0,0.0,0.0,0.0
555,2019-07-24 03:00:00,0.0,0.0,0.0,0.0
556,2019-07-24 04:00:00,0.0,0.0,0.0,0.0
557,2019-07-24 05:00:00,0.0,0.0,0.0,0.0
558,2019-07-24 06:00:00,0.0,0.0,0.0,0.0
559,2019-07-24 07:00:00,0.0,334.8142857142857,0.0,0.0
560,2019-07-24 08:00:00,0.0,334.2,338.4,0.0
561,2019-07-24 09:00:00,0.0,0.0,0.0,0.0
562,2019-07-24 10:00:00,0.0,0.0,0.0,0.0
563,2019-07-24 11:00:00,0.0,0.0,0.0,0.0
564,2019-07-24 12:00:00,0.0,0.0,0.0,0.0
565,2019-07-24 13:00:00,0.0,0.0,0.0,0.0
566,2019-07-24 14:00:00,0.0,0.0,0.0,0.0
567,2019-07-24 15:00:00,0.0,0.0,0.0,0.0
568,2019-07-24 16:00:00,0.0,0.0,0.0,0.0
569,2019-07-24 17:00:00,0.0,0.0,0.0,0.0
570,2019-07-24 18:00:00,0.0,0.0,0.0,0.0
571,2019-07-24 19:00:00,0.0,304.575,0.0,0.0
572,2019-07-24 20:00:00,0.0,0.0,0.0,0.0
573,2019-07-24 21:00:00,0.0,0.0,0.0,0.0
574,2019-07-24 22:00:00,0.0,0.0,0.0,0.0
575,2019-07-24 23:00:00,0.0,0.0,0.0,0.0
576,2019-07-25 00:00:00,0.0,0.0,0.0,0.0
577,2019-07-25 01:00:00,0.0,0.0,0.0,0.0
578,2019-07-25 02:00:00,0.0,0.0,0.0,0.0
579,2019-07-25 03:00:00,0.0,0.0,0.0,0.0
580,2019-07-25 04:00:00,0.0,0.0,0.0,0.0
581,2019-07-25 05:00:00,0.0,0.0,0.0,0.0
582,2019-07-25 06:00:00,0.0,0.0,0.0,0.0
583,2019-07-25 07:00:00,0.0,0.0,0.0,0.0
584,2019-07-25 08:00:00,0.0,0.0,336.75,0.0
585,2019-07-25 09:00:00,0.0,0.0,0.0,0.0
586,2019-07-25 10:00:00,0.0,0.0,0.0,0.0
587,2019-07-25 11:00:00,0.0,0.0,0.0,0.0
588,2019-07-25 12:00:00,0.0,0.0,0.0,0.0
589,2019-07-25 13:00:00,0.0,0.0,0.0,0.0
590,2019-07-25 14:00:00,0.0,0.0,0.0,0.0
591,2019-07-25 15:00:00,0.0,0.0,0.0,0.0
592,2019-07-25 16:00:00,0.0,0.0,0.0,0.0
593,2019-07-25 17:00:00,0.0,0.0,0.0,0.0
594,2019-07-25 18:00:00,0.0,0.0,0.0,0.0
595,2019-07-25 19:00:00,0.0,300.6333333333333,0.0,0.0
596,2019-07-25 20:00:00,0.0,0.0,0.0,0.0
597,2019-07-25 21:00:00,0.0,314.9,301.7,0.0
598,2019-07-25 22:00:00,0.0,0.0,0.0,0.0
599,2019-07-25 23:00:00,0.0,0.0,0.0,0.0
600,2019-07-26 00:00:00,0.0,0.0,0.0,0.0
601,2019-07-26 01:00:00,0.0,0.0,0.0,0.0
602,2019-07-26 02:00:00,0.0,0.0,0.0,0.0
603,2019-07-26 03:00:00,0.0,0.0,0.0,0.0
604,2019-07-26 04:00:00,0.0,0.0,0.0,0.0
605,2019-07-26 05:00:00,0.0,0.0,0.0,0.0
606,2019-07-26 06:00:00,0.0,0.0,0.0,0.0
607,2019-07-26 07:00:00,0.0,0.0,0.0,0.0
608,2019-07-26 08:00:00,0.0,0.0,0.0,0.0
609,2019-07-26 09:00:00,0.0,0.0,0.0,0.0
610,2019-07-26 10:00:00,0.0,0.0,0.0,0.0
611,2019-07-26 11:00:00,0.0,0.0,0.0,0.0
612,2019-07-26 12:00:00,0.0,0.0,0.0,0.0
613,2019-07-26 13:00:00,0.0,0.0,0.0,0.0
614,2019-07-26 14:00:00,0.0,0.0,0.0,0.0
615,2019-07-26 15:00:00,0.0,0.0,0.0,0.0
616,2019-07-26 16:00:00,0.0,0.0,0.0,0.0
617,2019-07-26 17:00:00,0.0,0.0,0.0,0.0
618,2019-07-26 18:00:00,0.0,0.0,0.0,0.0
619,2019-07-26 19:00:00,0.0,0.0,0.0,0.0
620,2019-07-26 20:00:00,0.0,0.0,300.7,0.0
621,2019-07-26 21:00:00,0.0,0.0,0.0,0.0
622,2019-07-26 22:00:00,0.0,0.0,0.0,0.0
623,2019-07-26 23:00:00,0.0,0.0,0.0,0.0
624,2019-07-27 00:00:00,0.0,0.0,0.0,0.0
625,2019-07-27 01:00:00,0.0,0.0,0.0,0.0
626,2019-07-27 02:00:00,0.0,0.0,0.0,0.0
627,2019-07-27 03:00:00,0.0,0.0,0.0,0.0
628,2019-07-27 04:00:00,0.0,0.0,0.0,0.0
629,2019-07-27 05:00:00,0.0,0.0,0.0,0.0
630,2019-07-27 06:00:00,0.0,328.2,0.0,0.0
631,2019-07-27 07:00:00,0.0,0.0,0.0,0.0
632,2019-07-27 08:00:00,0.0,0.0,0.0,0.0
633,2019-07-27 09:00:00,0.0,0.0,0.0,0.0
634,2019-07-27 10:00:00,0.0,0.0,0.0,0.0
635,2019-07-27 11:00:00,0.0,0.0,0.0,0.0
636,2019-07-27 12:00:00,0.0,0.0,0.0,0.0
637,2019-07-27 13:00:00,0.0,0.0,0.0,0.0
638,2019-07-27 14:00:00,0.0,0.0,0.0,0.0
639,2019-07-27 15:00:00,0.0,0.0,0.0,0.0
640,2019-07-27 16:00:00,0.0,0.0,0.0,0.0
641,2019-07-27 17:00:00,0.0,0.0,0.0,0.0
642,2019-07-27 18:00:00,0.0,0.0,0.0,0.0
643,2019-07-27 19:00:00,0.0,0.0,0.0,0.0
644,2019-07-27 20:00:00,0.0,307.225,311.0,0.0
645,2019-07-27 21:00:00,0.0,0.0,0.0,0.0
646,2019-07-27 22:00:00,0.0,0.0,0.0,0.0
647,2019-07-27 23:00:00,0.0,0.0,0.0,0.0
648,2019-07-28 00:00:00,0.0,0.0,0.0,0.0
649,2019-07-28 01:00:00,0.0,0.0,0.0,0.0
650,2019-07-28 02:00:00,0.0,0.0,0.0,0.0
651,2019-07-28 03:00:00,0.0,0.0,0.0,0.0
652,2019-07-28 04:00:00,0.0,0.0,0.0,0.0
653,2019-07-28 05:00:00,0.0,0.0,0.0,0.0
654,2019-07-28 06:00:00,0.0,0.0,0.0,0.0
655,2019-07-28 07:00:00,0.0,333.73333333333335,0.0,0.0
656,2019-07-28 08:00:00,0.0,0.0,0.0,0.0
657,2019-07-28 09:00:00,0.0,0.0,0.0,0.0
658,2019-07-28 10:00:00,0.0,0.0,0.0,0.0
659,2019-07-28 11:00:00,0.0,0.0,0.0,0.0
660,2019-07-28 12:00:00,0.0,0.0,0.0,0.0
661,2019-07-28 13:00:00,0.0,0.0,0.0,0.0
662,2019-07-28 14:00:00,0.0,0.0,0.0,0.0
663,2019-07-28 15:00:00,0.0,0.0,0.0,0.0
664,2019-07-28 16:00:00,0.0,0.0,0.0,0.0
665,2019-07-28 17:00:00,0.0,0.0,0.0,0.0
666,2019-07-28 18:00:00,0.0,0.0,0.0,0.0
667,2019-07-28 19:00:00,0.0,0.0,0.0,0.0
668,2019-07-28 20:00:00,0.0,307.6333333333334,0.0,0.0
669,2019-07-28 21:00:00,0.0,0.0,0.0,0.0
670,2019-07-28 22:00:00,0.0,0.0,0.0,0.0
671,2019-07-28 23:00:00,0.0,0.0,0.0,0.0
672,2019-07-29 00:00:00,0.0,0.0,0.0,0.0
673,2019-07-29 01:00:00,0.0,0.0,0.0,0.0
674,2019-07-29 02:00:00,0.0,0.0,0.0,0.0
675,2019-07-29 03:00:00,0.0,0.0,0.0,0.0
676,2019-07-29 04:00:00,0.0,0.0,0.0,0.0
677,2019-07-29 05:00:00,0.0,0.0,0.0,0.0
678,2019-07-29 06:00:00,0.0,0.0,0.0,0.0
679,2019-07-29 07:00:00,0.0,0.0,0.0,0.0
680,2019-07-29 08:00:00,0.0,0.0,0.0,0.0
681,2019-07-29 09:00:00,0.0,0.0,0.0,0.0
682,2019-07-29 10:00:00,0.0,0.0,0.0,0.0
683,2019-07-29 11:00:00,0.0,0.0,0.0,0.0
684,2019-07-29 12:00:00,0.0,0.0,0.0,0.0
685,2019-07-29 13:00:00,0.0,0.0,0.0,0.0
686,2019-07-29 14:00:00,0.0,0.0,0.0,0.0
687,2019-07-29 15:00:00,0.0,0.0,0.0,0.0
688,2019-07-29 16:00:00,0.0,0.0,0.0,0.0
689,2019-07-29 17:00:00,0.0,0.0,0.0,0.0
690,2019-07-29 18:00:00,0.0,0.0,0.0,0.0
691,2019-07-29 19:00:00,0.0,311.32413793103444,302.7,0.0
692,2019-07-29 20:00:00,0.0,0.0,0.0,0.0
693,2019-07-29 21:00:00,0.0,0.0,0.0,0.0
694,2019-07-29 22:00:00,0.0,0.0,0.0,0.0
695,2019-07-29 23:00:00,0.0,0.0,0.0,0.0
696,2019-07-30 00:00:00,0.0,0.0,0.0,0.0
697,2019-07-30 01:00:00,0.0,0.0,0.0,0.0
698,2019-07-30 02:00:00,0.0,0.0,0.0,0.0
699,2019-07-30 03:00:00,0.0,0.0,0.0,0.0
700,2019-07-30 04:00:00,0.0,0.0,0.0,0.0
701,2019-07-30 05:00:00,0.0,0.0,0.0,0.0
702,2019-07-30 06:00:00,0.0,0.0,0.0,0.0
703,2019-07-30 07:00:00,0.0,333.58000000000004,0.0,0.0
704,2019-07-30 08:00:00,0.0,337.23333333333335,0.0,0.0
705,2019-07-30 09:00:00,0.0,0.0,0.0,0.0
706,2019-07-30 10:00:00,0.0,0.0,0.0,0.0
707,2019-07-30 11:00:00,0.0,0.0,0.0,0.0
708,2019-07-30 12:00:00,0.0,0.0,0.0,0.0
709,2019-07-30 13:00:00,0.0,0.0,0.0,0.0
710,2019-07-30 14:00:00,0.0,0.0,0.0,0.0
711,2019-07-30 15:00:00,0.0,0.0,0.0,0.0
712,2019-07-30 16:00:00,0.0,0.0,0.0,0.0
713,2019-07-30 17:00:00,0.0,0.0,0.0,0.0
714,2019-07-30 18:00:00,0.0,0.0,0.0,0.0
715,2019-07-30 19:00:00,0.0,310.15952380952376,0.0,0.0
716,2019-07-30 20:00:00,0.0,0.0,0.0,0.0
717,2019-07-30 21:00:00,0.0,0.0,298.4,0.0
718,2019-07-30 22:00:00,0.0,0.0,0.0,0.0
719,2019-07-30 23:00:00,0.0,0.0,0.0,0.0
720,2019-07-31 00:00:00,0.0,0.0,0.0,0.0
721,2019-07-31 01:00:00,0.0,0.0,0.0,0.0
722,2019-07-31 02:00:00,0.0,0.0,0.0,0.0
723,2019-07-31 03:00:00,0.0,0.0,0.0,0.0
724,2019-07-31 04:00:00,0.0,0.0,0.0,0.0
725,2019-07-31 05:00:00,0.0,0.0,0.0,0.0
726,2019-07-31 06:00:00,0.0,0.0,0.0,0.0
727,2019-07-31 07:00:00,0.0,0.0,0.0,0.0
728,2019-07-31 08:00:00,0.0,339.40714285714284,335.85,0.0
729,2019-07-31 09:00:00,0.0,0.0,0.0,0.0
730,2019-07-31 10:00:00,0.0,0.0,0.0,0.0
731,2019-07-31 11:00:00,0.0,0.0,0.0,0.0
732,2019-07-31 12:00:00,0.0,0.0,0.0,0.0
733,2019-07-31 13:00:00,0.0,0.0,0.0,0.0
734,2019-07-31 14:00:00,0.0,0.0,0.0,0.0
735,2019-07-31 15:00:00,0.0,0.0,0.0,0.0
736,2019-07-31 16:00:00,0.0,0.0,0.0,0.0
737,2019-07-31 17:00:00,0.0,0.0,0.0,0.0
738,2019-07-31 18:00:00,0.0,0.0,0.0,0.0
739,2019-07-31 19:00:00,0.0,303.7347826086957,0.0,0.0
740,2019-07-31 20:00:00,0.0,298.3,306.84,0.0
741,2019-07-31 21:00:00,0.0,0.0,0.0,0.0
